year,author,title,word_count,text
2015,Nora Gomringer,Recherche,4119,"Ist das Mikro an? Test, Test. Ist das Mikro an? Ok, also ich hoffe, so geht’s. Hallo. Hallo. Erster Tag. Mein Name ist Nora Bossong, ich schreibe einen Text beziehungsweise Shit. Mein Name ist Nora Bossong, das hier ist die Recherche zum Text „Der Gott der verlorenen Dinge“. Ok. Erster Tag. Ausschlag. Ok. Recording läuft. Ok. Ich besuche Familie Terp. Frau Terp lebt mit ihrer Tochter Evelyn im 5. Stock, Gönnerstraße 18. Sie trägt einen roten Mantel, als sie an unserer Tür klingelt. Und sie ist so schmal, dass ihr roter Mund wie ein breiter Briefschlitz in ihrem Gesicht aussieht. Sie soll knapp über dreißig sein. Sie sieht aus wie knapp über 12. Mama!, rufe ich, ohne dabei mein Gesicht von ihr abzuwenden. Wie ich es in Psychothrillern gesehen habe, lege ich den Kopf etwas schräg und sehe sie an. Intensitäten aufbauen. Intensiv sein. Herr Mack sagt das immer. Hier kann ich das mal üben. Mama! Eve, musst nicht so schreien, so rufen. Ich bin schon da. Guten Tag, kommen sie rein, Frau Bossong. Eve, mach mal Platz und lass Frau Bossong hereinkommen. Hier entlang, kommen sie nur rein. Schuhe können sie anlassen, ich hab eine Zugehfrau, die kommt einmal die Woche, damit wir die Schuhe anlassen können. Ist alles gut. Frau Terp, vielen Dank, dass sie mich empfangen in ihrer Wohnung. Mit Evelyn, ihrer Tochter, sitzen wir nun auf dem Sofa und können hinaussehen bei klarem Himmel über die Dächer der Stadt. Die Aufnahme läuft. Ab jetzt nehme ich alles auf, was sie mir erzählen möchten. Sagen sie mir, wo sein Zimmer war? Eve, geh doch bitte noch mal schnell die Kaffeesahne holen, die hab ich rechts beim Herd abgestellt. – Moment bitte! Siehst du sie? Bring die im kleinen Krugding, ist so ein Kännchen. Ja, genau. Bring die. Ich bewege mich langsam, will dass diese Frau Bossong spürt, dass ich nicht so einfach zu durchschauen bin, dass ich mehr bin als die Oberfläche meiner 22 Jahre. Ob sie sehen kann, dass ich nicht weiß, wie man einen Mann oral befriedigt? Also von der Theorie her weiß ich’s schon, aber so richtig, mein ich. Ob sie sieht, dass ich ein bisschen Schuld trage, aber nur ein bisschen? Also im Vergleich. Ob sie die Gefahr sieht, in der sie hier schwebt? Entschuldigen Sie bitte. Sie fragten? Nach seinem Zimmer. Ach ja. Hier die Sahne! Und während zwei der drei Frauen eine traurige, wunderliche Geschichte in ein kleines Gerät sprechen, werden vor dem Gebäude die restlichen Blumensträuße entfernt. Ein, zwei Teddybären liegen noch herum, die Felle vom Regen verklatscht. Und es steht ein Mann mit fischgrätigen Zähnen nahe der Erle, dessen Kiemen sich spreizen, der unter Wasser wie an Land atmen kann, den keiner kennt, den nur wenige sehen, wenn sie ihn ansehen. Einer, der viel Zeit hat. Und in diesem Übermaß an Zeit Menschen beobachtet. Manchmal auffrisst. Das Gespräch mit Frau Terp hat mich ratlos gemacht. Trotzdem bleibe ich beim gefassten Plan, die verschiedenen Stockwerke abzufragen. Die Leute zu interviewen, die mir öffnen. Vielleicht muss ich am Ende noch mal zu Terps hinauf, um Fragen zu eruieren. Warum im selben Haus, die Familie ohne Mutter, warum hier, hat denn keiner? Fragen solcher Art. Guten Tag, Frau Bossong, mich hat ihr letztes Buch sehr beeindruckt. Ob sie es mir signieren würden? Oh, das hatte ich gar nicht erwartet, dass jetzt hier so eine Begegnung. Aber gerne. –So? Darf ich sie zu den Vorfällen im Haus und zum 23.2. befragen? Nein. Ach so. Ich dachte- und wenn sie fürchten sollten, dass ich. Dem. Ich. Alles, was sie mir sagen, werde ich verfremdet in meinen Text einbauen, es wird keiner realisieren, wer. Guten Tag, Frau Bossong. Natürlich schließe ich die Tür. Ich sperre dieses kleine Gesicht aus und gehe mit meinem signierten Buch ins Schlafzimmer. Schöne Handschrift hat die kleine Frau. So eine Art Rezepthandschrift. Kaum leserlich. Wer war der letzte Autor, den ich gebeten hab, mir sein Buch zu signieren? Ach, Grünbein. Auch Lyrik. Aber hier hat Bossong einen Familienroman geschrieben. Unterhaltsam, verzweifelt, klug. So wie sie aussieht. Wie sie jetzt geguckt hat, als ich sie nicht hereingelassen habe. Ob die Terp sie? Ach sicher hat die olle Frau Terp sie reingelassen. Und die lustige Tochter dazu. Schauspielschülerin an einer Privaten. Guckt immer so „DeNiro“. Die glauben natürlich, ich wüsste all diese Dinge nicht, weil ich mit keinem spreche, wenn ich im Treppenhaus gehe. Aber ich lese ja. Und ich denke dann auch. Und ich höre gut. Du musst dringend mal aufstehen. Nein, wirklich. Du verpasst schrecklich viel. Und ich kann nicht wirklich gut für uns beide leben, also für dich mitleben. Wo leg ich nun die Bossong hin? Deine rechte Kniescheibe ist nur mit einem schmalen Werfel bedeckt. Immerhin auch eine signierte Ausgabe. Franz Werfel, Wien. Keine Jahreszahl. Wann war Werfel in Wien? W-Fragen. Wenn Germanisten sterben, hinterlassen sie viel mehr W-Fragen als andere Leute. Also leg ich die Bossong auf den Werfel auf dein Knie. Worin besteht unsere Zweisamkeit noch? Du auf der einen Bettseite bedeckt von Büchern und Schriften. Ich ganz leer auf der anderen. Nur immer voller Klage. Ach, dass sich nie einer wundert, wo du bist. Seit 6 Monaten fragt keiner mehr. Nur Frau Bossong kommt klingeln und hat diesen Zettel ins Haus gehängt. Sie wolle uns alle interviewen. Die große Frau Bossong vor unserer Tür. Tja. Es sind wieder diese Tage, in denen der Wettbewerb bei 3sat gezeigt wird. Ich stelle mir sogar den Wecker dafür. Mitten am Tag. Und ich sehe mir an, wie sie die jungen und mitteljungen und alten Autoren zerlegen. Ihnen ihre Zähne ins vom Sitzen weiche Fleisch hauen. So haben wir das ja immer ein bisschen gespielt. Wir zwei, die die Hälse nicht vollbekamen von der Gelehrsamkeit, die einander die Speise Text fütterten. Wann werden wir weitermachen? Wo werden wir wahr? Die Bachmann hat’s verrückt. Malina und die Briefe. Ich muss das alles neu aufschlichten. Bewege ich mich so viel in der Nacht? Du ja wohl kaum. Und so ist es die stille Germanistin, ehemals eine Professorin der Universität Bern, die beginnt, in die ausgeformte Kuhle auf der Bettseite ihres Partners viele Schriften neu zu türmen, umzuordnen. Selten trauerte es sich so ausführlich in der Gönnerstraße 18. Gegen 17 Uhr kommt ein junger Mann, relativ klein, relativ eifrig und bindet der Professorin für einen kurzen Moment mit einem herrlichen blauen Band aus Taft – das hat sie sich ausgebeten – die Luft aus der Kehle ab. Das ist ein Ritual, das zweimal in der Woche vor sich geht, das oft über den Facebook Chat verabredet wird, das der Professorin für einen kurzen Moment wieder Lust auf das Leben macht. So kann sie noch eine Weile weitermachen. „Wann kommst du wieder?“, fragt sie den jungen Mann, der einen Tag nennt und wieder eine Uhrzeit, dem sie einen Schein zusteckt und ihn entlässt. Er soll etwas davon haben, einer Frau das Leben durch den kurzen Blick auf den Tod so zu erhellen. Hallo? Also klopf ich nochmal. Mannomann. Hallo? Herr Thomas – ach, super, dass sie da sind. Ich bin Nora Bossong. In den nächsten Tagen versuche ich, hier im Haus ein paar Daten und Informationen zum 23.2. dieses Jahres zu erhalten. Vielleicht haben Sie meinen Zettel im Hausflur gesehen? Ich bin Schriftstellerin. Tach. Hallo, Herr Thomas. Ob ich ihnen ein paar Fragen stellen dürfte? Ich störe auch nicht lange. Ja. Darf ich reinkommen? Ja. Bei Herrn Thomas ist alles durcheinander, einschließlich Herrn Thomas. Die Tageszeit, die Jahreszeit, sogar die richtigen Namen für die dazugehörigen Dinge. Herr Thomas ist wie in der Geschichte von Bichsel einer, der die Tasse Tisch nennt und die Frau Messer. Wenn er spricht, hört er sich an wie der verrückte Hutmacher: Reinkommen. Auffliegen. Liegenbleiben. Kaffee anbieten, Saft pressen, Ei kochen, Messer wetzen. Hinsetzen. Hier. Warum nicht? Hochspringen, Ja sagen, Augen weiten, kurzer Rock, blauer Mantel, der rot ist. Hier, Ja. Wollen, sollen sie hier? Ich bin auch kein Vogel. Herr Thomas, ich wollte sie gerne fragen, was sie über Tobias wussten? Der Junge, der bei Terps untergebracht war und ja eigentlich hier im Haus... T wie Torte, O wie Orte, R wie Rose, T wie Torte, E wie Einstein. Tobias. Ich weiß nichts. Hm hm. Ich bin allein. Ja. Sie sind jetzt hier. Ja. Die meiste Zeit. A bis Z und Q bist du. Die Kreuzer oben, die Terps darüber, und der Himmel. Wenn man sich aufs Dach steigt, sieht man da den Himmel. Gönnerstraße ist eine Erfindung. Wie die Zeit. 5 Hab Freund, Blaufuchs, regenblass. Herr Thomas, können sie mir etwas zu Tobias erzählen? Wollen sie mir vielleicht sagen, ob es sie mitgenommen hat? So dass ich wieder hier angekommen bin. Hier in einer Landschaft der Verlorenheiten. Wie meinen sie das, Verlorenheiten? Ich bin hier, sie sind hier, alles andere und alle anderen sind fort. Ich fange jetzt ein Gnu und mach einen Kaffee dazu. Sie sind sehr sprachschöpferisch, Herr Thomas, arbeiten sie auch etwas mit Sprache? Ich bin Frührentner, frühes Rentier. Rosmarin auf dem Balkon, Liebstöckel, ein Orangenbäumchen. Ich war früher was mit Tieren. Ich sag es nicht, ich aß sie nur. Meinen sie, so eine Tragödie ist für ein ganzes Haus von Bedeutung? Ich bin hier, sie sind hier, alle anderen sind fort. Und so verlässt die Autorin Bossong das dritte Stockwerk recht unverrichteter Dinge mit schwebenden Fragepartikeln in der sonnengefluteten Luft von Herrn Thomas’ Appartement, in dem man voller Unbehagen auf einer Bettkante Platz nehmen musste, weil alles andere mit Alufolie ausgelegt oder eben jeder Flecken mit Dingen belegt war. Besonders gerne scheint Herr Thomas Schrauben zu haben. Schrauben liegen überall herum. Nicht auszudenken, wem sie, wo sie und welchen Instrumenten sie fehlen. Den Zeitmessern auf jeden Fall. Autorin Bossong ist wie gerädert. Am dritten Tag ihrer Feldstudie, der Recherche zu einem neuen Text. Sie setzt sich im Treppenhaus auf die Stufen, stoppt die Aufnahme, die sie, um auch noch Atmos zu gewinnen für die Arbeit – manchmal steckt im Schließen einer Türe noch ein Flüstern, das mehr Aufschluss gibt als das zwei-Stunden-Gespräch beim Kaffee – die sie laufen lässt bis zum Schluss. Jetzt ist gerade so ein Schluss und sie sitzt im Treppenhaus zwischen dem dritten und vierten Stock, Gönnerstraße 18 und gewährt sich eine Pause. Sie checkt kurz die Aufnahme. Sie sitzt und muss auf einmal losweinen. Statt das Weinen als Entlastung von der Anspannung, die die letzten Tage begleitete, zu begreifen, fragt sie sich sofort ab: hab ich was an der Schilddrüse, hab ich meine Tage bald, ist sonst noch was los, außer die Arbeit in diesem Quatschladen? Bin ich Schriftstellerin oder Kriegsreporterin? Ist es mir ernst, mit dem Erzählen? Wo ist der Junge hin? Tobias Gerling. 13 Jahre alt. Gestorben nach dem Sturz aus dem 5. Stock, vom Balkon der Wohnung der Familie Terp. Mutter Terp und Tochter Evelyn an diesem Tag kurz einkaufen, von der Polizei auf dem Handy zwischen der Reihe mit den Konserven und dem Regal mit den Getreideprodukten Quinoia, Dinkel, Maismehl, alle anderen Arten von Mehl und Ölen, über den Tod des Pflegekindes informiert. Die Nummer hatten die noch von Evelyns Anzeige wegen Erregung öffentlichen Ärgernisses, als sie das kleine Mädchen nicht aus der Umkleidekabine lassen wollte im Karstadt. „Intensitäten“ hat sie zur Aussage gebracht und immer nur gesagt, dass das Hausaufgaben wären, wenn man ein guter Schauspieler werden wollte. Aus dem 5. Stock, Gesicht nach unten, sofort tot, massiver Aufschlag, dieser sanfte Junge. Die Autorin hört durch die Gedanken hindurch, wie sich eine Wohnungstür öffnet. Aber nichts geschieht weiter. Ist sie von außen oder von innen geöffnet worden? Dieses Haus ist mehr als seltsam: Es ist normal. Alle Zustände sind in ihm konserviert. Die wahrscheinlich Klügste will sie nicht einlassen. 4. Stock. Die Professorin. Soll Witwe sein. Nora Bossong hätte sich gerne mit ihr unterhalten. Wer aber nicht will, soll nicht gequält werden. Das ist ein heikles Thema. Die werden alle der Polizei schon Aussagen geliefert haben müssen. Man stochert also nach. Das Schreiben ist dann wie das Ablösen des Teigs vom Stäbchen, mit dem man gebohrt hat. Vieles am Schreiben ist widerlich. Weil es die Voyeure anzieht und die Herzlosen. Ob Lyrik oder Prosa ist da egal, sagt sich die Autorin Bossong und zieht aus der Tasche, die ist braun und aus Leder und hat so einen Überschlag und sieht aus wie eine alte Schultasche, Block und Stift und wird sofort zum Klischee. Damit kann sie leben, aber vor allem die Umwelt, denn der sind Autoren am liebsten, wenn sie sich wie welche verhalten. Am besten aus dem letzten Jahrhundert. Sie notiert sich: Und dieser unendlich traurige Co-Pilot, der so ruhig atmete, als er den Sinkflug einleitete und den vollbesetzten Airbus mit allen Seelen inklusive seiner eigenen mit sich nahm, war keinem in der Gemeinde, die die Nächstenliebe propagierte, Mäntel und Decken in die Ukraine mit einem eigens angeschafften Laster karrte, ein Gebet wert. Dieser Mann war der Teufel des Teufels. Er war einer von uns. Und weiter notiert sie: Die größte Frau der Welt sitzt hier Sie ist eine Kreation aus Gemachtem, Gesagtem, Gewandtem. Sie wird bewertet und bemessen, sie hat viel und sie hat gut gegessen, sie wiegt viel, denn sie hat gut gegessen. Diese Frau ist eine wunderliche Waffe. Sie ist eine Gesetzmäßigkeit und eine Waffe. Es soll von ihr handeln. Frau blau, Frau rot. Diese Frau hat einen Knick in der Optik und eine leere Gebärmutter. Eine sehr dumme Frau verhält sich so. Und Und wenn er sich auszog, dann mit dem Unbehagen einer weißen Maus vor einer großen Schlange. Er war klein und gründlich. Wenn sie mit ihm schlief, blieb nichts von ihr übrig. Es war. Es war besonders. Er aß alles auf, nahm alles mit, hielt nichts auf Vorrat. Es wurde an nichts gespart. So vergingen die Nächte wie Transaktionen mächtiger Banken, in denen Millionen und auch Milliarden verschoben wurden über die Betten hin über Nacht. Nur schmeckte all das eben auch ein bisschen bitter, artifiziell. Fragezeichen Der kleine Mann, obwohl er so klein ist, man ihn schlucken, ganz einnehmen, ja in sich aufnehmen kann, er sogar wohl tut, ist vielleicht eine Tablette gegen die Einsamkeit. Sie notiert dieses und es ist ja völlig falsch anzunehmen, dass Autoren die harmlosen Dinge, das Schöne, die stille Größe feierten. Sie feiern das, was sie anzieht: das Gegenteil von Ganzheit. Und weil die Gedanken frei sind, brauchen sie lange, um ihre Wanderungen zu beschließen. So denkend sitzt die Autorin auf dem schwarz gesprenkelten Steinboden und muss ein weiteres Mal um ihre Blase fürchten, aber das kennt sie schon und es ist ihr eine Übung gegen die Ermahnung der Mutter in ihrem Kopf vorzugehen. Du ruinierst dir die Gesundheit, Nora. Du ruinierst mir das Leben, Mutter. Tobias is really sweet. Sehr zart, etwas schnörkelig trotz des Eddings mit dicker Spitze steht es auf die Wand geschrieben innen, rechts vom Eingang. Blauer Edding, das ist auch selten und dieses „really“. Jemand meint es da sehr ernst. Seit der Junge am 23.2. vom Balkon stürzte, hat jemand die Schrift mit dem Wachs einer roten Kerze bedeckt, so ein geschütteter Spritzer einer verzweifelten Hand. Die Bossong erhebt sich, der Hintern kalt. Das Gerät in der Hand ist nun wieder ihr Aufnahmegerät, den Taschenriemen über die Schulter und weiter geht’s. Zweiter Stock, Familie Leu mit den Zwillingen Philipp und Thomas, dem Ehepaar Herrmann und Saskia Leu. Ich mache für die Aufnahme jetzt mal ein Klingelgeräusch: drrrrrrring. Auweia. Hallo, guten Tag! Mein Name ist Nora Bossong. Ich hatte den Zettel mit der Ankündigung meiner Recherche im Treppenhaus, im Flur ausgehängt. Ja, stimmt ja. Hallo! Kommen sie rein. Wir sind gerade mit dem Mittagessen durch. Jetzt müssen die Jungs Hausaufgaben machen. Übertrittsklasse Gymnasium. Wir nehmen das alle hier sehr ernst. Ach, schrecklich, was da los war. Mit dem Jungen. Der war sehr freundlich. Naja, viel war da nicht. Eines Tages kamen die Jungs von draußen rein, sagten, da wäre ein neuer Junge im Haus. Ich sah ihn manchmal vom Fenster aus im Hof stehen und da sitzen und lesen. Er war sehr bei sich, schien mir. Und die Jungs, ihre Jungs, spielten die mit ihm? Ach, ich glaube selten. Das ist hier so. Da gibt es ziemlich feste Grüppchen von Kindern. Sie können sich vielleicht vorstellen, wie das ist. Der Neue ist aufgefallen, weil er so sanftmütig war. Mir kam er vor wie Ferdinand, der Stier, aus diesem Zeichentrick. An Blumen schnuppern, während die anderen auf der Weide tollen. Philipp und Thomas sind eher so wilde Jungs. Der Tobias. Das war ein Schock. Haben sicher alle gesagt. Aber vielleicht war’s auch besser. Wie bitte? Ach, das ist nicht einfach mit den Jungs, die so anders sind. Sie bleiben das ja ein Leben lang. Wollen sie mir das noch ein bisschen ausführen? Ich glaube, ich verstehe sie da nicht richtig. Naja, schwul. Ich glaube, der Tobias, der mochte Jungs. Und da halten dann schon mal welche ihren Abstand oder werden ruppig. Die Spekulationen der Frau Leu sind unerhört und doch wahr. Der Autorin wird hier an dieser Stelle ihrer Befragungen zum ersten Mal klar, dass der vermeintlich kleine Junge nicht aus Versehen am Boden zerschellt ist, sondern dass die Gönnerstraße den Selbstmord eines Kindes erlebt hat. Es wird ihr bewusst, dass diese seltsame, harte Wahrheit der Grund für die Verstörung ihrer Gedanken ist, sie das Gefüge unter dieser Adresse nicht mehr massiv beeinflussen wird. Haben sie das, was sie da erzählen, so auch der Polizei gesagt? Nein, sagt die Löwin. Ich habe erst letzthin damit begonnen, das zu denken. Das Verfahren ist bereits abgeschlossen, warum schlafende Hunde... Wieder ist es eine W-Frage, die einer Autorin den Mund offen stehen lässt. Ihr Gott der verlorenen Dinge steht ihr wohl nicht bei der Wortfindung bei. Irgendwie ist es ihr ekelhaft, dieser Frau mit ihren lebendigen Jungs weiter zuzuhören. Auch weil sie ein Flüstern aus den Wänden vermutet, das ihr berichten will von Prügeleien, Angriffen, Schändungen, die Tobias ertragen musste, bevor er sich entschied, sich zu erheben, zu versenken. Für so etwas haben die Autorinnen schon immer einen Sensor. Für ein bisschen Grauen. Wir sind doch nicht dämlich. Kommt diese Frau. Wir ganz Xbox, lass das, wehe, Mann, ey, spieln wir ne Runde. Diese Frau bleibt bei Mama und sie reden über den Schwulen. Ich werd nicht mehr, ich werd nicht mehr. Wie wir den gejagt haben. Der konnte erstaunlich schnell laufen. Kaninchenjunge mit seinen Aidsgriffeln. Manchmal glaub ich, der mochte das. Wenn wir ihn gefesselt haben? Wenn der Markus mit dem Ding, das er sich so gebastelt hat, so getan hat, als würde er ihm durch die Hose in seinen Arsch. Hehehe, das war so voll krass. Die Frau soll ihr Handyding ausmachen und abhauen, Handyding ausmachen und abhauen. Diese zwei Brüder Philipp und Thomas sind besondere Bestien. Später tragen beide Anzüge, greifen nach allem, was sie kriegen können, lassen sich vieles durch die immervollen Hände rinnen, indem sie nicht begreifen, dass sie in der Gönnerstraße bereits alles verspielt haben. Die Geduld der Welt mit ihnen ist hin. Shit. Ich stehe draußen, hab die Türe zur Wohnung der Leus geschlossen. Bin wie benommen. Stumpf. Ausgeräumt. Die beiden Söhne sind laute Wilde, von der Mutter, etwa Mitte 40, braune Haare, etwas schmuddelig, sehr geradeaus, verbindlich, aber irgendwie nicht sympathisch, erfahren, dass Tobias Gerling wohl schwul gewesen ist und sich selbst gerichtet hat. 13 Jahre alt, stellt sich auf den Balkon, springt. Eddingschrift an der Wand. Geschrieben, nicht geschwunden. Der Gott der verlorenen Dinge ist hier anzurufen für den Jungen. Vielleicht noch mal hoch zur Terp. Gott, frische Luft mal gerade. Wieder stoppt Nora Bossong die Aufnahme und zum ersten Mal seit Tagen, will es ihr scheinen, als ob sie nach draußen dürfte. Draußen ist alles noch da: das verschwundene Kind, das eingerollte Absperrband, die gaffenden Leute, die nach Hause gegangen sind. Frau Bossong wird vom Wassermann, vom Erlkönig beobachtet, der auf der linken Schaukel die Beine lang macht, um höher zu kommen. Dass er nicht in die Häuser hinein kann, grämt ihn gar nicht. Weil sie alle so aussehen, wenn sie heraustreten: so voller Verlieren. Als Sammler kann man sich das nicht leisten. Ob sie schon weiß, dass der Kleine ein Glühender war, den man erstmal löschen musste. Ein heißer kleiner Mensch, jung und zart, voller Liebe für diesen anderen Jungen. Wer vor den Gebäuden steht, der begreift sie letztendlich. Sie und alle in ihnen. Und wenn einer springt, steht er da und hat sein Maul an den Kieferscharnieren ausgehängt. Der Gott der verlorenen Dinge. Ich glaube immer noch, dass der Titel gut ist. Muss er durch, der neue Lektor. Wer bist du denn? Und nun geschieht, was auf der Aufnahme keinen Raum finden wird, aber letztlich alles verändert. Nora Bossong wird angerührt von einem kleinen Mädchen. Insgesamt ist es eine ganz seltsame Begegnung, denn eigentlich sind es der Vater und die kleine Schwester des verstorbenen Jungen, auf die die Autorin Bossong ganz unverminderter Geschwindigkeit im Ablauf der Dinge in der Welt trifft. Der Vater hat das Mädchen auf dem Arm, er fasst es sicher, er hält es warm. Die Bossong kennt ein Foto des Mannes. Die Terp hatte es ihr vor drei Tagen hingestreckt. Der Vater, ja. Der Vater lebt mit der kleinen Schwester im ersten Stock des Hauses. „Das ist ja auch seltsam, nicht?“, hatte die Terp geschnattert. Für die Bossong hatte sich ein Rätsel entsponnen. Die Terp zur Pflegemutter zu machen mit ihrer bescheuerten Tochter, das kam ihr arg vor. Die Autorin wird das Gespräch mit den beiden wie folgt aufzeichnen: tobias ist tobias war tobias tobias gefallen aus luft auf erde ja klar war tobias noch alle wieso ganz wieso warum wer fällt 5. stock oh je ungück kleine schwester spricht kein l ungück, so ungück heißt das bei der der junge ist so wie ein vvvvv ein vvvvv so ein tier verstehe, sagt der mann von der polizei der kein polizist ist, sondern ein psych, psych du weisst sch, sch, schon vogel meinstest du 13 ja, kleine schwester keine expertin kleine schwester eben kleine schwester warum also ist tobias sie wissen schon was weiß ich na immerhin ihr junge ihr bub von 13 jahren die schule sagt, er sei gut, großartig, sanft und und und diese unaussprechlichkeiten sie wissen schon der junge ist 13 gewesen und sie wissen schon schwu, schwu die kleine schwester ist eine quelle der weisheit, der kugheit nein, der junge war sicher nicht schwul so jung, so früh in der schule der schule sagen sie was sagen sie da dass er einen anderen jungen was einen anderen jungen geiebt hat sagt sie wieder so hinein normal ganz normal für so einen jungen menschen kleine schwester wer 13 ist, der liebt doch noch nicht da ist doch das hirn, das herz noch nicht in gänze was na sie wissen schon warum wird eigentlich immer nur darum herum weil eben na na egal wichtig ist tobias so ein unglück ungück, ja wenn ein 13 jähriger junge zum vogel wird haben alle anderen versagt weil man bis dahin nicht aufgezeigt hat welche aternativen ja, sehr richtig wer ständig sagt, das leben ist ein trauerspiel, dunkelkammer der darf sich nicht wundern wundern da steckt wunde drin tobias gefallen aus uft das war wunder war traurigster tag aller traurigen tage ohne aternativen wir alle gerade eben so haben ihn überebt Die Autorin sieht, wie die beiden, Vater und Tochter in das Haus in der Gönnerstraße hineingehen. Es scheint ihr, die Professorin schließt das Fenster in ihrem 4. Stock, die Augen der Leus funkeln durch die Scheiben, die Schauspielschülerin im 5. Stock zeigt ihren Hals, so gereckt steht sie am Balkon und sieht in den Himmel. Intensititäten nach Herrn Mack, dem Lehrer für Schauspiel und alles-zwischen-denBeinen sind ihr Auftrag. Der wirre Herr Thomas rumort im Inneren des Baus. Die Autorin, sie hat nichts bewegt, nur ein wenig teilgenommen am Verraten durch Zuhören. Sie hat dem Gott der verlorenen Dinge kein Profil gegeben, es harrt flüchtige Verzerrtheit wie ein altes Bild Gerhard Richters. Es sind Aufzeichnungen über den Tod eines Jungen entstanden, der mit 13 schon wusste, dass nur die Straße, in der er in so unaufgeräumten Verhältnissen wohnte, nach Großzügigkeit klang und der mit einem magnetischen Herzen dem Erdmittelpunkt entgegen fiel, glühend. Die sonst hellsichtige Autorin bemerkt nicht, wie der Mann, der keiner ist und gleichzeitig viele, abrupt sein Schaukeln stoppt und langsam auf sie zugeht, die nichts vernimmt als eine vom Wind noch angestoßene Schaukel und die dieses Bild die absolute Verlorenheit begreifen lässt. Es wird ein kurzes Begreifen sein, das ihr der Sammler noch schenkt. Denn so enden alle Wesen, alle Dinge, auch die Betrachtung der Betrachtungen in den feuchten Augen eines Wesens, fremder als der Nachbar, kaum bei Tageslicht gesehen, doch keineswegs scheu. Und die einen nennen es Gott und die anderen wissen es besser."
